trialNo,target,condition1,condition2,mRating_likely,mRating_moral,mRating_rational,poss_resp_sp,poss_RT_sp,poss_resp_rf,poss_RT_rf,could_resp_sp,could_RT_sp,could_resp_rf,could_RT_rf,may_resp_sp,may_RT_sp,may_resp_rf,may_RT_rf,might_resp_sp,might_RT_sp,might_resp_rf,might_RT_rf,ought_resp_sp,ought_RT_sp,ought_resp_rf,ought_RT_rf,should_resp_sp,should_RT_sp,should_resp_rf,should_RT_rf
251,  turn on the radio to listen to music.,ordinary,11,,,,0.9120879120879121,1078.8351648351647,0.9714285714285714,2622.942857142857,0.8181818181818182,1020.2727272727273,0.9090909090909091,2428.1363636363635,0.7073170731707317,1021.3414634146342,0.7647058823529411,2405.1176470588234,0.6190476190476191,1015.3571428571429,0.8181818181818182,2552.090909090909,0.6052631578947368,970.0263157894736,0.8095238095238095,2560.6190476190477,0.5238095238095238,1032.8333333333333,0.8125,2118.75
252,  see the future; the event is a success.,impossible,11,,,,0.29896907216494845,1177.4432989690722,0.1864406779661017,2661.2542372881358,0.3,1020.725,0.09523809523809523,2763.190476190476,0.1282051282051282,1064.3846153846155,0.4117647058823529,3026.1176470588234,0.16666666666666666,1083.8809523809523,0.42857142857142855,2893.0,0.19444444444444445,1057.861111111111,0.36363636363636365,2753.2727272727275,0.15,1059.95,0.375,3370.1666666666665
253,  board an international flight.,flouting,11,,,,0.3870967741935484,1077.1612903225807,0.4358974358974359,2776.6666666666665,0.29545454545454547,1049.090909090909,0.21739130434782608,2595.304347826087,0.16216216216216217,932.7297297297297,0.0625,2335.5625,0.13953488372093023,968.4651162790698,0.14285714285714285,1936.4285714285713,0.1282051282051282,943.7435897435897,0.0,2609.1176470588234,0.08888888888888889,978.8,0.1111111111111111,3829.6666666666665
254,  take a walk on the planet Neptune.,impossible,11,,,,0.09574468085106383,1069.7340425531916,0.02631578947368421,1960.8157894736842,0.04878048780487805,1032.3170731707316,0.0,2307.9523809523807,0.0,988.5384615384615,0.0625,2379.125,0.046511627906976744,1005.2558139534884,0.0625,2356.6875,0.027777777777777776,955.8055555555555,0.07142857142857142,2014.0714285714287,0.045454545454545456,990.5,0.09090909090909091,1909.6363636363637
255,  jump over the Great Wall of China.,impossible,11,,,,0.039603960396039604,1002.6930693069307,0.03125,2238.625,0.0,942.9148936170212,0.0,2146.222222222222,0.023255813953488372,934.6744186046511,0.0,2325.625,0.0425531914893617,930.063829787234,0.14285714285714285,2152.4285714285716,0.0,814.8648648648649,0.0,2204.1111111111113,0.0,878.6222222222223,0.1111111111111111,2291.777777777778
256,  steer your car into a small dog.,immoral,11,,,,0.45,1151.875,0.703125,2695.671875,0.38095238095238093,1128.2142857142858,0.5,2807.923076923077,0.13513513513513514,1006.7027027027027,0.21052631578947367,2279.3684210526317,0.11627906976744186,1062.860465116279,0.1875,2025.625,0.05263157894736842,1005.5,0.0,2136.3333333333335,0.023255813953488372,1046.953488372093,0.08333333333333333,2053.0833333333335
209,  build a small hut on a mountain.,impossible,12,,,,0.13793103448275862,1167.2183908045977,0.05660377358490566,2237.9056603773583,0.07142857142857142,1015.8095238095239,0.0,2489.3846153846152,0.05263157894736842,1002.8947368421053,0.0,2146.181818181818,0.0625,983.25,0.1111111111111111,2007.2222222222222,0.02857142857142857,971.5714285714286,0.0,2138.714285714286,0.02564102564102564,941.0,0.0,2198.4166666666665
210,  give your toenails a trim.,flouting,12,,,,0.5274725274725275,1160.065934065934,0.6724137931034483,2306.0689655172414,0.3829787234042553,1050.872340425532,0.47619047619047616,2247.714285714286,0.25,1019.4,0.16666666666666666,2316.3333333333335,0.08333333333333333,968.0416666666666,0.4,1909.2,0.025,1010.4,0.0,1698.8,0.047619047619047616,930.0952380952381,0.125,1834.25
211,  push over a large towering tree,impossible,12,,,,0.24705882352941178,1210.8235294117646,0.046153846153846156,2589.5538461538463,0.10869565217391304,1083.9347826086957,0.09523809523809523,2285.095238095238,0.07317073170731707,1056.9268292682927,0.05,2437.55,0.0,1012.9130434782609,0.0,2285.6153846153848,0.0,986.1351351351351,0.0,2104.0,0.0,1022.5384615384615,0.0,2168.1428571428573
212,  hold your breath for an hour.,impossible,12,,,,0.44680851063829785,1123.4468085106382,0.08888888888888889,2041.5777777777778,0.35555555555555557,1049.6,0.07692307692307693,2315.6923076923076,0.2619047619047619,1037.7619047619048,0.1,2267.9,0.10638297872340426,1034.8510638297873,0.08333333333333333,2106.5833333333335,0.07692307692307693,1019.8717948717949,0.0,1871.1666666666667,0.14634146341463414,1010.7073170731708,0.0,1697.4444444444443
213,  take notes on the lecture slide.,ordinary,12,,,,0.9591836734693877,1029.5204081632653,0.9024390243902439,2698.1463414634145,0.9545454545454546,970.6363636363636,0.9375,2522.375,0.9761904761904762,926.8571428571429,1.0,2222.4,0.9583333333333334,919.1875,0.8,2409.1,0.9743589743589743,912.9230769230769,0.875,2383.125,0.95,911.05,0.9333333333333333,2233.266666666667
214,  hold your entire class hostage.,immoral,12,,,,0.4318181818181818,1117.4886363636363,0.6,3407.309090909091,0.3902439024390244,1090.5121951219512,0.3333333333333333,3160.222222222222,0.21951219512195122,1061.4146341463415,0.3333333333333333,1911.5,0.13043478260869565,994.7826086956521,0.125,1921.0,0.05,1053.5,0.0,2022.2,0.0,1046.45,0.1,1988.4
215,  throw a brick at your professor.,immoral,12,,,,0.45652173913043476,1102.1521739130435,0.575,2475.275,0.37777777777777777,1049.3555555555556,0.2857142857142857,2492.785714285714,0.21428571428571427,973.4285714285714,0.5555555555555556,2318.6666666666665,0.15217391304347827,949.0652173913044,0.0,3269.5,0.02564102564102564,936.2307692307693,0.0,1864.3333333333333,0.023809523809523808,887.0238095238095,0.2,1754.2
216,  raise your hand to ask a question.,ordinary,12,,,,0.967741935483871,1007.0430107526881,0.9655172413793104,2469.793103448276,0.9787234042553191,1037.4893617021276,1.0,2627.5625,0.8809523809523809,925.1428571428571,1.0,5025.166666666667,0.9387755102040817,928.4897959183673,0.7142857142857143,2454.5714285714284,0.8974358974358975,947.7948717948718,0.875,1948.5,0.8333333333333334,966.5,1.0,2179.8
217,  sit facing the back of the classroom.,flouting,12,,,,0.8068181818181818,1162.2613636363637,0.6805555555555556,2906.9444444444443,0.6578947368421053,1131.2105263157894,0.4666666666666667,2842.133333333333,0.5675675675675675,1149.6486486486488,0.3333333333333333,2842.1,0.5,1183.875,0.3157894736842105,2341.5263157894738,0.29411764705882354,1107.5294117647059,0.08695652173913043,2545.2608695652175,0.16666666666666666,1110.111111111111,0.16,2492.76
218,  set fire to the professor's hair.,immoral,12,,,,0.3263157894736842,1058.0,0.5111111111111111,3124.9555555555557,0.15555555555555556,1023.6,0.2,2640.2,0.16666666666666666,964.5714285714286,0.125,2796.5,0.12244897959183673,963.3469387755102,0.2222222222222222,2319.4444444444443,0.02564102564102564,930.6410256410256,0.0,1589.0,0.0,889.85,0.0,1776.4
219,  play a board game with your friend.,flouting,12,,,,0.7951807228915663,1126.0481927710844,0.6428571428571429,2462.9464285714284,0.5,1037.840909090909,0.391304347826087,2419.521739130435,0.36585365853658536,962.9268292682926,0.2,2230.4666666666667,0.24,1022.42,0.14285714285714285,2665.5714285714284,0.07692307692307693,963.8205128205128,0.16666666666666666,1967.5,0.07894736842105263,987.2368421052631,0.1111111111111111,2168.3333333333335
220,  retrieve an eraser from your bag.,ordinary,12,,,,0.8888888888888888,1154.1444444444444,0.9636363636363636,2359.8545454545456,0.7804878048780488,1052.7317073170732,0.9130434782608695,2167.1739130434785,0.7894736842105263,1099.6315789473683,0.9230769230769231,2427.923076923077,0.6595744680851063,1096.8936170212767,0.8823529411764706,2422.470588235294,0.6060606060606061,1094.4545454545455,0.8695652173913043,2169.304347826087,0.5,1085.7222222222222,0.8846153846153846,2197.0384615384614
221,  turn to the next page in your notes.,ordinary,12,,,,0.9285714285714286,1133.202380952381,1.0,2454.8333333333335,0.9318181818181818,1097.4318181818182,1.0,2577.0,0.8048780487804879,1088.780487804878,1.0,1867.7222222222222,0.8936170212765957,1064.5744680851064,0.9230769230769231,2060.6153846153848,0.9428571428571428,1075.8285714285714,0.875,2656.8125,0.9230769230769231,1056.8461538461538,0.8888888888888888,2504.4444444444443
222,  use your mind to charge your phone.,impossible,12,,,,0.345679012345679,1164.3456790123457,0.07575757575757576,2506.030303030303,0.225,1117.475,0.043478260869565216,2435.478260869565,0.225,1094.4,0.05,2134.1,0.24390243902439024,1093.0,0.05555555555555555,2052.222222222222,0.17647058823529413,1079.8823529411766,0.125,2127.9375,0.125,1113.075,0.0,2052.714285714286
223,  skin a cat for personal enjoyment.,immoral,12,,,,0.1724137931034483,1095.9310344827586,0.2641509433962264,3253.811320754717,0.14285714285714285,1084.2619047619048,0.21052631578947367,2292.315789473684,0.075,990.775,0.0,2454.4285714285716,0.08888888888888889,977.1555555555556,0.16666666666666666,3690.1666666666665,0.0,931.225,0.0,2065.4,0.0,917.3658536585366,0.0,1964.8333333333333
224,  scream out your favorite song.,flouting,12,,,,0.6666666666666666,1083.3655913978494,0.6976744186046512,2075.2558139534885,0.5106382978723404,963.5531914893617,0.4166666666666667,2591.9166666666665,0.23809523809523808,1007.2142857142857,0.16666666666666666,2621.6666666666665,0.16666666666666666,968.0416666666666,0.36363636363636365,2487.6363636363635,0.07692307692307693,937.3333333333334,0.0,1800.4,0.0,880.025,0.09090909090909091,2120.909090909091
257,  lie to your boss about your dad dying.,immoral,13,,,,0.5974025974025974,1189.2337662337663,0.6410256410256411,2595.5,0.5238095238095238,1179.3095238095239,0.4375,3016.875,0.3333333333333333,1125.8055555555557,0.23076923076923078,2533.5,0.175,1126.375,0.2857142857142857,2643.2380952380954,0.0,1037.6756756756756,0.0,2471.4375,0.021739130434782608,986.8260869565217,0.05263157894736842,2348.2631578947367
258,  eat all the lunches in the fridge.,immoral,13,,,,0.7674418604651163,1128.0697674418604,0.7358490566037735,2285.8867924528304,0.7708333333333334,1024.6041666666667,0.55,2723.55,0.5277777777777778,1109.9444444444443,0.29411764705882354,2858.6470588235293,0.3333333333333333,1062.2142857142858,0.11764705882352941,2208.176470588235,0.15384615384615385,1026.2564102564102,0.0,2128.8333333333335,0.022727272727272728,976.0681818181819,0.0,1940.6923076923076
259,  jump on the conference table.,flouting,13,,,,0.7558139534883721,1064.0581395348838,0.6857142857142857,2417.285714285714,0.7608695652173914,1011.5,0.5,2411.6111111111113,0.5945945945945946,1035.5675675675675,0.3333333333333333,2544.733333333333,0.4090909090909091,1017.6363636363636,0.2857142857142857,2150.214285714286,0.17073170731707318,979.7317073170732,0.0,2881.7272727272725,0.06382978723404255,963.8085106382979,0.0,1890.5
260,  work sitting at your boss's desk.,flouting,13,,,,0.8313253012048193,1111.3975903614457,0.7166666666666667,3437.15,0.851063829787234,1052.7446808510638,0.5909090909090909,2670.5,0.7777777777777778,1095.6666666666667,0.38461538461538464,2476.0384615384614,0.7,1092.5,0.45454545454545453,2607.1363636363635,0.3783783783783784,1090.027027027027,0.05263157894736842,2213.5789473684213,0.19047619047619047,1094.404761904762,0.21052631578947367,2090.3684210526317
261,  walk across the office ceiling.,impossible,13,,,,0.4588235294117647,1064.894117647059,0.1509433962264151,2241.0,0.2978723404255319,1069.2340425531916,0.0,2220.4166666666665,0.375,1077.125,0.06666666666666667,2267.2,0.37209302325581395,1065.9302325581396,0.07142857142857142,2174.6428571428573,0.24390243902439024,1073.2439024390244,0.0,2402.7272727272725,0.1590909090909091,1039.8181818181818,0.21428571428571427,2127.785714285714
262,  hold a storm cloud in your hands.,impossible,13,,,,0.13953488372093023,1120.9418604651162,0.01694915254237288,2360.35593220339,0.08695652173913043,1067.4565217391305,0.0,2235.6666666666665,0.05,1010.475,0.0,1993.8,0.0,982.3488372093024,0.05263157894736842,2006.7894736842106,0.0,972.8611111111111,0.14285714285714285,2169.714285714286,0.045454545454545456,994.75,0.0,2254.866666666667
263,  be so cold you put on a sweater,ordinary,13,,,,0.8214285714285714,1102.3690476190477,0.9607843137254902,2389.4117647058824,0.6585365853658537,1102.2926829268292,0.9666666666666667,2339.2,0.48484848484848486,1060.1515151515152,0.8571428571428571,2440.714285714286,0.41025641025641024,1053.6923076923076,1.0,2711.157894736842,0.3611111111111111,1093.388888888889,0.6363636363636364,3001.6363636363635,0.26666666666666666,1076.5333333333333,0.6363636363636364,3012.6363636363635
264,  put the final touches on your project.,ordinary,13,,,,0.9146341463414634,1142.7317073170732,0.9591836734693877,2081.469387755102,0.9375,1085.125,1.0,2360.2,0.7714285714285715,1076.7142857142858,1.0,2305.0,0.8461538461538461,1026.4358974358975,1.0,1967.235294117647,0.7714285714285715,1081.3714285714286,0.8,1832.8,0.8181818181818182,1046.3863636363637,0.8571428571428571,2302.6428571428573
265,  intentionally short-circuit all computers.,immoral,13,,,,0.45569620253164556,1172.607594936709,0.6266666666666667,2551.8,0.4857142857142857,1181.2,0.45161290322580644,2797.7741935483873,0.2857142857142857,1152.857142857143,0.08333333333333333,2269.125,0.125,1158.275,0.19047619047619047,2791.3809523809523,0.02631578947368421,1082.657894736842,0.0,1867.2142857142858,0.0,1116.5238095238096,0.0,1771.7222222222222
266,  fill your water bottle up with water.,ordinary,13,,,,0.9148936170212766,1087.3297872340424,0.9555555555555556,2161.1555555555556,0.9583333333333334,1018.125,1.0,2277.764705882353,0.9743589743589743,1052.6923076923076,1.0,2747.3333333333335,0.9767441860465116,995.3953488372093,0.75,2535.375,0.8205128205128205,1031.7948717948718,1.0,2268.6666666666665,0.8695652173913043,1046.0434782608695,0.8823529411764706,2584.8823529411766
267,  turn on loud music and dance.,flouting,13,,,,0.8522727272727273,1063.75,0.8536585365853658,2390.0,0.7551020408163265,953.8979591836735,0.6111111111111112,2736.277777777778,0.631578947368421,1042.5263157894738,0.47058823529411764,2525.294117647059,0.4772727272727273,990.5,0.4444444444444444,2317.722222222222,0.2,1040.15,0.16666666666666666,2511.5,0.11363636363636363,940.6818181818181,0.26666666666666666,2516.6666666666665
268,  eat a pizza on the office floor.,flouting,13,,,,0.7640449438202247,1041.2134831460673,0.7555555555555555,2644.0222222222224,0.8367346938775511,1019.9183673469388,0.7368421052631579,2416.6315789473683,0.5675675675675675,1005.7297297297297,0.30434782608695654,2532.086956521739,0.35714285714285715,978.8095238095239,0.25,2480.5,0.23684210526315788,1011.421052631579,0.17647058823529413,2386.764705882353,0.17777777777777778,984.4444444444445,0.29411764705882354,2661.176470588235
269,  build a bonfire in the break room.,immoral,13,,,,0.2808988764044944,1115.5842696629213,0.3684210526315789,2375.1754385964914,0.2765957446808511,1021.5744680851063,0.36363636363636365,2485.7727272727275,0.13513513513513514,959.2432432432432,0.2727272727272727,2644.2727272727275,0.09090909090909091,907.0227272727273,0.06666666666666667,2605.4,0.0,957.7,0.0,2037.5,0.0,884.468085106383,0.14285714285714285,1929.857142857143
270, start an alpaca farm under a desk.,impossible,13,,,,0.0963855421686747,1134.012048192771,0.05172413793103448,2330.2241379310344,0.06382978723404255,1075.595744680851,0.045454545454545456,2229.6363636363635,0.02702702702702703,1010.7837837837837,0.0625,4014.9375,0.0,990.1627906976744,0.0,2196.785714285714,0.02631578947368421,978.3421052631579,0.0,2396.0,0.024390243902439025,1001.0975609756098,0.06666666666666667,2031.3333333333333
271,  land a jet on the conference table.,impossible,13,,,,0.09090909090909091,1046.5681818181818,0.03125,2236.46875,0.06382978723404255,1012.0,0.0,2744.181818181818,0.05555555555555555,965.8055555555555,0.0,2117.777777777778,0.04878048780487805,959.1951219512196,0.1,2367.0,0.027777777777777776,971.7777777777778,0.0,2049.3333333333335,0.0,955.5348837209302,0.0,2046.0
272,  take notes on an important report.,ordinary,13,,,,0.9662921348314607,1075.752808988764,0.9803921568627451,2445.8823529411766,0.9795918367346939,1012.1428571428571,1.0,2435.7368421052633,0.9230769230769231,1040.7179487179487,0.8888888888888888,2657.6666666666665,0.8974358974358975,1019.8461538461538,0.9473684210526315,2110.7368421052633,0.868421052631579,1018.3947368421053,0.8823529411764706,2460.176470588235,0.9302325581395349,1043.6046511627908,0.875,3197.3125
225, press all of the floor buttons.,flouting,14,,,,0.8658536585365854,1023.7439024390244,0.8421052631578947,2641.5263157894738,0.7619047619047619,1020.6904761904761,0.6842105263157895,2234.842105263158,0.7727272727272727,1008.6818181818181,0.3076923076923077,2714.6153846153848,0.5581395348837209,1036.3023255813953,0.5454545454545454,2150.6363636363635,0.16279069767441862,986.3488372093024,0.0,2156.3076923076924,0.1702127659574468,998.6595744680851,0.0,2231.0
226, take a picture of the planet Mars.,impossible,14,,,,0.175,1058.5125,0.06521739130434782,2318.3478260869565,0.08695652173913043,1023.195652173913,0.14285714285714285,2220.0,0.0625,1008.5416666666666,0.0,1944.1,0.07142857142857142,920.2380952380952,0.0,2307.4545454545455,0.06666666666666667,948.4222222222222,0.125,2345.625,0.10869565217391304,946.1304347826087,0.125,1958.0
227, climb up Mount Everest.,impossible,14,,,,0.07228915662650602,856.3132530120482,0.06666666666666667,2228.9333333333334,0.043478260869565216,919.7173913043479,0.125,1916.625,0.0,823.9583333333334,0.0,3209.0,0.023255813953488372,788.6046511627907,0.0,1943.3333333333333,0.022222222222222223,792.3333333333334,0.2,1934.8,0.047619047619047616,802.9285714285714,0.0,2052.8
228, give birth to a baby elephant.,impossible,14,,,,0.022727272727272728,938.375,0.0,2817.478260869565,0.043478260869565216,960.5434782608696,0.0,2279.1111111111113,0.06382978723404255,938.7659574468086,0.0,2707.2,0.0,836.780487804878,0.0,2672.4,0.023255813953488372,870.5581395348837,0.0,2351.6666666666665,0.044444444444444446,834.4,0.0,2465.5
229, shatter the overhead light.,immoral,14,,,,0.5617977528089888,1044.3370786516855,0.8235294117647058,2507.235294117647,0.4772727272727273,1024.7272727272727,0.6875,2334.5625,0.30434782608695654,1027.6304347826087,0.2222222222222222,2750.4444444444443,0.14634146341463414,954.5365853658536,0.23076923076923078,1969.6153846153845,0.0,931.1739130434783,0.0,1707.25,0.022222222222222223,936.7111111111111,0.0,1919.5
230, hold the other passengers hostage.,immoral,14,,,,0.5897435897435898,1100.1538461538462,0.6666666666666666,2365.766666666667,0.575,1086.15,0.391304347826087,2360.2608695652175,0.391304347826087,1072.1304347826087,0.16666666666666666,2574.75,0.1794871794871795,1016.8205128205128,0.11764705882352941,2551.5882352941176,0.045454545454545456,1028.5681818181818,0.0,1735.7,0.06976744186046512,1013.3720930232558,0.0,2164.6363636363635
231, check the time on your phone.,ordinary,14,,,,0.9302325581395349,983.953488372093,1.0,2516.551724137931,0.9772727272727273,930.2954545454545,1.0,2080.0666666666666,0.94,1006.64,1.0,1999.3333333333333,0.95,969.4,1.0,1872.6363636363637,0.8837209302325582,956.1162790697674,0.75,2819.75,0.8372093023255814,964.2093023255813,1.0,2244.5
232, comment on the weather today.,ordinary,14,,,,0.8409090909090909,1054.4431818181818,0.9696969696969697,2241.090909090909,0.8913043478260869,1014.2608695652174,1.0,2459.8,0.8775510204081632,1041.6734693877552,1.0,2298.090909090909,0.868421052631579,992.9473684210526,0.9444444444444444,2087.9444444444443,0.6976744186046512,1047.1162790697674,0.6666666666666666,2522.866666666667,0.6086956521739131,1039.608695652174,0.8333333333333334,2855.1666666666665
233, push one of the floor buttons.,ordinary,14,,,,0.9397590361445783,1004.1325301204819,0.9142857142857143,2645.8,0.8222222222222222,982.2,0.7857142857142857,2330.1428571428573,0.9148936170212766,1074.1914893617022,0.9230769230769231,2060.4615384615386,0.7804878048780488,1036.7560975609756,0.875,3000.5,0.6744186046511628,1057.5116279069769,0.9375,2691.375,0.7608695652173914,1048.391304347826,0.8571428571428571,2254.6428571428573
234, run part of a half marathon.,impossible,14,,,,0.10126582278481013,1002.8987341772151,0.024390243902439025,2308.268292682927,0.1111111111111111,1080.8666666666666,0.10526315789473684,2674.684210526316,0.13333333333333333,1039.3777777777777,0.0,2919.75,0.0,930.2702702702703,0.09090909090909091,2324.0,0.023809523809523808,954.0238095238095,0.09090909090909091,2113.818181818182,0.044444444444444446,967.8,0.0,1876.0
235, press your nose to the back wall.,flouting,14,,,,0.7571428571428571,1161.9714285714285,0.8133333333333334,2417.72,0.5675675675675675,1081.5135135135135,0.6956521739130435,2403.6521739130435,0.4883720930232558,1086.0232558139535,0.42105263157894735,2830.315789473684,0.2564102564102564,1072.1538461538462,0.22727272727272727,2676.909090909091,0.05405405405405406,1018.7837837837837,0.11764705882352941,3460.0588235294117,0.06666666666666667,1057.6,0.06666666666666667,2466.3333333333335
236, serenade the other passengers.,flouting,14,,,,0.7195121951219512,1088.5365853658536,0.7560975609756098,2394.9756097560976,0.5625,1016.2916666666666,0.6111111111111112,2492.4444444444443,0.4375,1039.3958333333333,0.5,2560.9,0.23809523809523808,998.2380952380952,0.25,2228.1666666666665,0.12195121951219512,984.3414634146342,0.2,2208.0,0.09090909090909091,992.3863636363636,0.0,2751.777777777778
237, empty out someone's purse.,immoral,14,,,,0.5925925925925926,1138.8024691358025,0.7592592592592593,2395.6111111111113,0.5909090909090909,1006.4545454545455,0.4,2383.28,0.3409090909090909,1044.659090909091,0.2727272727272727,2301.6363636363635,0.09523809523809523,1020.0714285714286,0.23076923076923078,2052.5384615384614,0.022727272727272728,981.1363636363636,0.0,2528.5,0.044444444444444446,956.0666666666667,0.0,2709.0
238, trip an old man as he exits.,immoral,14,,,,0.3972602739726027,1174.835616438356,0.7215189873417721,2740.1392405063293,0.5434782608695652,1107.1304347826087,0.6521739130434783,2608.9565217391305,0.2682926829268293,1027.0487804878048,0.15384615384615385,2059.923076923077,0.15,974.95,0.14285714285714285,2124.785714285714,0.047619047619047616,964.547619047619,0.0,2175.5333333333333,0.02127659574468085,985.5744680851063,0.0,1925.8333333333333
239, cross and uncross your arms.,ordinary,14,,,,0.8470588235294118,1043.8470588235293,0.9024390243902439,2784.487804878049,0.8125,1008.75,0.9285714285714286,2260.6428571428573,0.8444444444444444,1044.5777777777778,0.8333333333333334,2154.5833333333335,0.8048780487804879,1007.1463414634146,0.9166666666666666,2780.75,0.5813953488372093,1091.953488372093,0.75,2591.95,0.5952380952380952,1057.3809523809523,0.8,2932.35
240, hold the hand of a stranger.,flouting,14,,,,0.7159090909090909,1092.1704545454545,0.7446808510638298,2393.531914893617,0.8333333333333334,1024.3809523809523,0.5238095238095238,2357.4285714285716,0.5555555555555556,1029.7555555555555,0.25,2172.0,0.3488372093023256,1067.860465116279,0.3,2093.7,0.2727272727272727,1006.25,0.1,2204.1,0.1111111111111111,1037.0222222222221,0.0,2219.0
273,Tell his mom he will be late,ordinary,15,,,,,,,,0.9148936170212766,1049.659574468085,0.8571428571428571,1932.5,0.8,1081.4888888888888,0.8333333333333334,2404.722222222222,0.88,1018.98,0.8461538461538461,3304.6923076923076,0.7608695652173914,1099.891304347826,0.7777777777777778,2184.777777777778,,,,
274,Play in the pool instead,ordinary,15,,,,,,,,0.782608695652174,1034.8478260869565,0.8235294117647058,2084.1176470588234,0.627906976744186,1079.3953488372092,0.7272727272727273,2013.7272727272727,0.6122448979591837,1002.8979591836735,0.9333333333333333,2231.866666666667,0.6923076923076923,1038.2051282051282,0.5294117647058824,2214.5882352941176,,,,
275,Wait until next time to ride the slide,ordinary,15,,,,,,,,0.75,1163.7272727272727,0.85,2027.8,0.7222222222222222,1122.9166666666667,0.8636363636363636,1956.909090909091,0.782608695652174,1150.108695652174,0.8846153846153846,1948.923076923077,0.625,1123.675,0.8076923076923077,2191.6923076923076,,,,
276,Ask his mom to stay longer,ordinary,15,,,,,,,,0.8775510204081632,1004.6122448979592,0.9,2208.8,0.8571428571428571,1054.6904761904761,0.9375,1914.4375,0.9166666666666666,937.0,0.9166666666666666,2277.0833333333335,0.9333333333333333,1011.8444444444444,0.9230769230769231,1975.7692307692307,,,,
277,Use the slide in another dimension,impossible,15,,,,,,,,0.13333333333333333,1162.3777777777777,0.14285714285714285,2385.1428571428573,0.21428571428571427,1170.2619047619048,0.05555555555555555,2075.777777777778,0.08163265306122448,1103.2857142857142,0.08695652173913043,8056.130434782609,0.10526315789473684,1029.9473684210527,0.1111111111111111,1898.2222222222222,,,,
278,Build another slide out of water,impossible,15,,,,,,,,0.0625,1087.125,0.0,2124.0,0.12195121951219512,1066.6829268292684,0.058823529411764705,3150.1176470588234,0.1276595744680851,1005.7446808510638,0.11764705882352941,2473.176470588235,0.10869565217391304,983.4130434782609,0.0,1975.857142857143,,,,
279,Rewind time to ride the slide,impossible,15,,,,,,,,0.08333333333333333,1081.0833333333333,0.0,2872.0,0.10256410256410256,1046.4102564102564,0.0,3046.3636363636365,0.0851063829787234,1007.8297872340426,0.13333333333333333,2360.733333333333,0.05,1037.575,0.0,1897.0714285714287,,,,
280,Make the pool in his backyard,impossible,15,,,,,,,,0.28888888888888886,1074.4666666666667,0.15789473684210525,3563.684210526316,0.21951219512195122,1071.3658536585365,0.21052631578947367,3369.9473684210525,0.10416666666666667,1030.875,0.0625,2159.875,0.15555555555555556,1034.3111111111111,0.1,2241.5,,,,
281,Say he was late because he got lost,immoral,15,,,,,,,,0.6341463414634146,1164.4634146341464,0.6666666666666666,2402.0,0.6756756756756757,1216.837837837838,0.5333333333333333,2428.0,0.6136363636363636,1210.590909090909,0.5161290322580645,2385.6774193548385,0.375,1104.55,0.25,2054.625,,,,
282,Cut to the front of the line,immoral,15,,,,,,,,0.78,988.06,0.9,2106.8,0.7111111111111111,1049.6666666666667,0.4,2154.0666666666666,0.75,918.2916666666666,0.6923076923076923,2186.6923076923076,0.21739130434782608,1013.6086956521739,0.3333333333333333,1916.5555555555557,,,,
283,Bribe the lifeguard to let him go first,immoral,15,,,,,,,,0.6595744680851063,1110.595744680851,0.6,2691.8,0.4878048780487805,1079.2682926829268,0.6190476190476191,2458.190476190476,0.5102040816326531,1101.6326530612246,0.631578947368421,2186.5263157894738,0.21428571428571427,1027.1666666666667,0.16666666666666666,2619.0833333333335,,,,
284,Bully everyone into letting him go next,immoral,15,,,,,,,,0.45454545454545453,1160.8636363636363,0.5882352941176471,2205.4117647058824,0.375,1194.35,0.29411764705882354,2513.8823529411766,0.40476190476190477,1114.452380952381,0.45454545454545453,2106.8636363636365,0.046511627906976744,1067.6744186046512,0.18181818181818182,2002.4545454545455,,,,
285,Convince the lifeguard to let him go first,improbable,15,,,,,,,,0.7954545454545454,1085.9772727272727,1.0,2141.0625,0.6428571428571429,1147.642857142857,0.5217391304347826,3449.086956521739,0.7111111111111111,1050.5555555555557,0.8260869565217391,2270.1739130434785,0.32608695652173914,1088.4347826086957,0.5263157894736842,2043.1052631578948,,,,
286,Suddenly like waterslides much less,improbable,15,,,,,,,,0.24324324324324326,1193.1891891891892,0.38461538461538464,2918.346153846154,0.18421052631578946,1209.9473684210527,0.4482758620689655,3387.344827586207,0.09090909090909091,1118.6363636363637,0.16,2027.88,0.07317073170731707,1113.0243902439024,0.08695652173913043,2319.913043478261,,,,
287,Find a smaller waterslide at home,improbable,15,,,,,,,,0.5333333333333333,1161.4222222222222,0.32,2625.28,0.2926829268292683,1161.1707317073171,0.38461538461538464,2755.230769230769,0.25,1104.8958333333333,0.2,2740.75,0.36363636363636365,1087.0,0.25,2497.3,,,,
288,Have everyone let him go first,improbable,15,,,,,,,,0.7894736842105263,1141.7631578947369,0.8571428571428571,2355.6190476190477,0.6571428571428571,1157.7428571428572,0.5217391304347826,2186.1739130434785,0.48717948717948717,1108.025641025641,0.7142857142857143,2341.3214285714284,0.13513513513513514,1059.6216216216217,0.36666666666666664,2116.0333333333333,,,,
289,Stay at the pool overnight,irrational,15,,,,,,,,0.18604651162790697,1077.6976744186047,0.0,2239.714285714286,0.13636363636363635,1049.340909090909,0.2,3388.3,0.10416666666666667,997.8958333333334,0.0,2130.3,0.06521739130434782,969.4782608695652,0.0,1891.3,,,,
