condition2,trialNo,target,condition1,mRating_irrational,mRating_improbable,mRating_immoral,mRating_abnormal,mRating_goodness,poss_resp_sp,poss_RT_sp,poss_resp_rf,poss_RT_rf,could_resp_sp,could_RT_sp,could_resp_rf,could_RT_rf,may_resp_sp,may_RT_sp,may_resp_rf,may_RT_rf,might_resp_sp,might_RT_sp,might_resp_rf,might_RT_rf,ought_resp_sp,ought_RT_sp,ought_resp_rf,ought_RT_rf,should_resp_sp,should_RT_sp,should_resp_rf,should_RT_rf
7,190, levitate above the other patrons.,impossible,,1.357142857,2.833333333,1.833333333,2.941176471,0.058139535,1003.77907,0.029411765,2353.676471,0.047619048,1058.309524,0,2345.666667,0.041666667,980.7916667,0,2525.909091,0.02173913,949.2608696,0,2285,0.05,908.525,0,2652.909091,0.022727273,1023.522727,0,2675.5
7,191, crabwalk through the main exhibit.,flouting,,1.433333333,2,1.464285714,3.586206897,0.405063291,1092.670886,0.721311475,2346.737705,0.409090909,1163.568182,0.5625,3154.375,0.333333333,1075.733333,0.4,2755.866667,0.095238095,1063.595238,0.266666667,2355.4,0,988.9130435,0,3171.090909,0.047619048,965.047619,0.083333333,2947.416667
7,192, rip a painting into small pieces.,immoral,,1.433333333,1,1.214285714,4.366666667,0.506024096,1108.891566,0.566037736,2473.981132,0.295454545,1039.25,0.210526316,2438.052632,0.177777778,1056.466667,0.111111111,2432.333333,0.139534884,1004.651163,0.083333333,2061.5,0,960.2727273,0,2184.714286,0.022727273,946.5681818,0,1747
8,161,  read the minds of fellow diners.,impossible,,1.310344828,2.1,2.555555556,2.944444444,0.176470588,1098.847059,0.153846154,4291.538462,0.102564103,998.5897436,0.105263158,1788.684211,0.022727273,1002.272727,0.111111111,1908.111111,0.105263158,991.8157895,0.125,2320.5625,0.041666667,938.0208333,0.066666667,3513.533333,0.063829787,960.6808511,0,2483.375
8,162,  take a bite of your meal.,ordinary,,4.533333333,4.954545455,4.821428571,1.709677419,0.978021978,975.5274725,0.962962963,3555.259259,0.947368421,905.2631579,0.866666667,2112.2,0.960784314,962.3137255,1,1902.875,0.951219512,900,1,2130,0.918367347,896.8367347,1,2428,0.875,895.5,0.8,2943.4
8,163,  eat one-hundred veggie pizzas.,impossible,,1.344827586,3.133333333,1.869565217,4.037037037,0.346666667,1107.093333,0.149253731,2669.38806,0.4,1059.2,0.096774194,2779.483871,0.2,1104.8,0.058823529,1996,0.157894737,1045.473684,0,2279.318182,0.119047619,941.0714286,0.045454545,2429.727273,0.063829787,1010.468085,0,2172.466667
8,164,  make a salad at the salad bar.,ordinary,,4,4.727272727,4.655172414,1.866666667,0.944444444,1035.222222,0.875,2295.075,0.918918919,975.4054054,0.733333333,2573.866667,0.958333333,980.2708333,0.777777778,1912.888889,0.853658537,999.0243902,0.833333333,2398,0.86,923.48,0.705882353,2510.882353,0.911111111,957.7111111,0.916666667,3094.333333
8,165,  steal plates for your kitchen.,immoral,,1.5,1.318181818,1.24137931,4.290322581,0.561797753,1080.550562,0.607843137,3040.137255,0.485714286,1070.171429,0.260869565,2359.782609,0.276595745,999.0638298,0.285714286,2610.714286,0.15,1011.025,0.066666667,1979.666667,0.02,904.78,0,2548.071429,0.020833333,933.6458333,0,1977.625
8,166,  set fire to the pizza station.,immoral,,1.233333333,1.045454545,1.111111111,4.724137931,0.384615385,1054.505495,0.58490566,2631.188679,0.305555556,974.9722222,0.45,2513.7,0.2,972.4888889,0.625,2341.25,0.1,904.25,0,2358.222222,0.040816327,850.2653061,0.083333333,2140.416667,0,920.1086957,0,3271.2
8,167,  kill a dining hall employee.,immoral,,1.333333333,1,1.185185185,4.612903226,0.303370787,1054.033708,0.5,2281.520833,0.325,1012.95,0.263157895,2193.684211,0.244444444,1004.088889,0.444444444,2413.666667,0,859.1315789,0,3931.2,0.02,840.1,0,2375.666667,0.041666667,882.0208333,0,2202.5
8,168,  walk around the room barefoot.,flouting,,3.7,1.909090909,1.482758621,2.6,0.714285714,1145.095238,0.704918033,2282.672131,0.6,1115.114286,0.37037037,2058.074074,0.391304348,1136.5,0.153846154,2001.769231,0.289473684,1058.921053,0.052631579,1851.315789,0.088888889,1065.733333,0,2579.411765,0.065217391,1017.304348,0.090909091,2256.090909
8,169, wait in line for your food.,ordinary,,4.366666667,5,4.714285714,1.741935484,0.968421053,992.7473684,0.967741935,2909.354839,0.894736842,912.7368421,0.928571429,1993.571429,0.97826087,932.0652174,0.5,1833.25,0.928571429,1014.357143,1,2867.375,0.88,906.22,0.857142857,2620.285714,0.918367347,933.755102,1,3286.5
8,170,  grow another head on your back.,impossible,,1.321428571,1.4,2.142857143,4,0.093023256,1111.872093,0.078947368,2824.131579,0.055555556,1030.777778,0.047619048,2447.190476,0.12244898,1049.244898,0,2040.555556,0,976.4736842,0,1886.642857,0.085106383,982.7659574,0,2709.615385,0.022222222,1030.644444,0,2816.142857
8,171,  sit down at a random family's table.,flouting,,1.733333333,2,1.392857143,3.666666667,0.77027027,1140.418919,0.75,2260.470588,0.631578947,1163.210526,0.6,2988.4,0.511627907,1196.44186,0.2,2036.75,0.358974359,1141.692308,0.142857143,2654.428571,0.23255814,1061.906977,0.111111111,2733.37037,0.204545455,1114.090909,0.0625,2210.8125
8,172,  stab someone with a fork.,immoral,,1.5,1.090909091,1.25,4.419354839,0.455555556,1001.855556,0.555555556,2127.185185,0.35,973.075,0.368421053,2257.157895,0.235294118,949.9411765,0.6,2326.6,0.170731707,958.6585366,0,1907,0,847.72,0.111111111,2510.888889,0.020408163,851.8979592,0,3945.333333
8,173,  sit on the floor to eat your food.,flouting,,2.551724138,2.181818182,1.310344828,3,0.703703704,1139.728395,0.694915254,3418.661017,0.564102564,1046.102564,0.321428571,2313.464286,0.355555556,1065.8,0.357142857,2428.357143,0.282051282,1064.794872,0,2016.7,0.081632653,997.9591837,0.045454545,3695.227273,0.106382979,1008.787234,0,3131.833333
8,174,  climb inside of a bowl of cereal.,impossible,,1.321428571,1.5,1.333333333,3.5,0.213483146,1145.752809,0.020408163,2078.510204,0.157894737,1007.842105,0.130434783,2120.869565,0.020408163,1095.081633,0,2037.1,0,975.3421053,0,1864.866667,0.020408163,941.6530612,0,2390.222222,0.042553191,962.787234,0,2557.416667
8,175,  take an entire serving platter of food.,flouting,,1.666666667,3.136363636,2.24137931,3.516129032,0.785714286,1147.130952,0.888888889,2796.263889,0.75,1151.194444,0.6,3026.571429,0.674418605,1164.27907,0.5,2808.2,0.548387097,1200.419355,0.461538462,2608.346154,0.595238095,1088.02381,0.303030303,3423.363636,0.325581395,1141.511628,0.307692308,2650.346154
8,176,  thank a dining hall employee.,ordinary,,4.066666667,4.909090909,4.724137931,1.333333333,0.898876404,1125.494382,0.97826087,2564.23913,0.882352941,1082.823529,0.842105263,2326.315789,0.833333333,1071.047619,0.916666667,2295.833333,0.902439024,1081.585366,0.928571429,2303.428571,0.85106383,1008.276596,0.909090909,2576.818182,0.826086957,1020.065217,1,2736
9,145,  exit having aged seventeen years,impossible,,1.346153846,2.333333333,1.777777778,3.705882353,0.211267606,1211.971831,0.05,2621.85,0.137931034,1167.37931,0.055555556,3045.888889,0.025,1157.425,0.090909091,2528.045455,0.076923077,1072.538462,0,2206.478261,0.025641026,1121.769231,0,2855.666667,0.025641026,1133.923077,0.035714286,2456.714286
9,146,  take a book without checking it out.,immoral,,1.620689655,1.5,1.392857143,4.290322581,0.811764706,1159.682353,0.754098361,2443.901639,0.617647059,1108,0.428571429,2272.607143,0.510638298,1183.659574,0.588235294,2376.058824,0.380952381,1150.547619,0.111111111,2075.944444,0.139534884,1067.162791,0,4459.409091,0.047619048,1126.833333,0,1936.6875
9,147,  place cookbooks in the kid's section.,flouting,,1.655172414,2.136363636,1.821428571,3.387096774,0.666666667,1168.679012,0.842105263,2560.578947,0.5,1170.764706,0.642857143,2872.928571,0.326086957,1183.065217,0.48,2267.28,0.2,1164.2,0.227272727,2220.454545,0.152173913,1039.5,0.037037037,2483.111111,0.088235294,1075.529412,0,2315.541667
9,148,  leave a book to soak in a toilet.,immoral,,1.166666667,1.181818182,1.285714286,4.290322581,0.5625,1219.6875,0.671232877,2662.452055,0.371428571,1135.771429,0.387096774,2589.451613,0.177777778,1115.666667,0.272727273,2492.818182,0.12195122,1085.926829,0.153846154,2352.769231,0.022727273,1033.75,0,4026,0,1067.512195,0,2008.4375
9,149, ask the librarian for advice.,ordinary,,3.566666667,4.954545455,4.862068966,1.838709677,0.947916667,1026.84375,0.96,2267.96,1,964.5121951,1,1724.5,0.980769231,969.75,0.857142857,1972.142857,0.957446809,969.5744681,1,1872.666667,0.956521739,917.2173913,0.916666667,2981.666667,0.930232558,909.8139535,1,1700
9,150,  read one book's inside cover.,ordinary,,3.866666667,4.727272727,4.607142857,2,0.925531915,1136.042553,0.954545455,2473.80303,0.947368421,1076.105263,0.928571429,2679.107143,0.891304348,1094.391304,0.85,2661.35,0.833333333,1109.142857,1,2278.411765,0.756097561,1143.317073,0.90625,2650.34375,0.897435897,1108.333333,0.965517241,2290.413793
9,151,  check out three different books.,ordinary,,3.366666667,4.818181818,4.551724138,1.935483871,0.908163265,1062.173469,1,2705.410256,0.925,1079.25,1,2226.882353,0.961538462,1032.5,1,2232.7,0.866666667,1007.066667,0.9,1766.2,0.913043478,1050.086957,0.888888889,2226.944444,0.761904762,1081.02381,1,2401.066667
9,152,  drink from the water fountain.,ordinary,,3.827586207,4.772727273,4.586206897,2,0.88172043,998.2043011,0.925925926,2127.555556,0.88372093,1011.72093,0.666666667,2020.4,0.807692308,975.1153846,1,2115.333333,0.717391304,936.3695652,1,2013.625,0.8,1001.422222,0.625,2911.0625,0.756097561,992.9756098,0.8125,2531.75
9,153,  make all the books disappear.,impossible,,1.428571429,1.166666667,1.4,4.304347826,0.186813187,1084.813187,0.128205128,2201.769231,0.2,1067.9,0.071428571,2123.5,0.074074074,1000.074074,0,1737.142857,0.108695652,1016.586957,0,1823,0.085106383,942.4468085,0,2558.214286,0.022727273,1000.909091,0,3982.333333
9,154,  push someone down the stairs.,immoral,,1.233333333,1,1.214285714,4.516129032,0.527472527,1061.56044,0.729166667,2453.541667,0.307692308,1059.538462,0.315789474,2174.684211,0.18,1005.54,0.428571429,1734.857143,0.086956522,977.673913,0.142857143,2058.571429,0.021276596,894.9574468,0,1921,0.023809524,916.6666667,0,2016.285714
9,155,  hide a dead body in the bathroom.,immoral,,1.433333333,1,1.111111111,4.633333333,0.206896552,1135.896552,0.5,2923.64,0.146341463,1080.365854,0.1875,2601.0625,0.06122449,913.4693878,0.4,2771.8,0.044444444,930.9111111,0.4,1977.2,0,883.3125,0,4475.307692,0,935.1190476,0,1906.875
9,156,  scream at the top of your lungs.,flouting,,2.033333333,1.5,1.214285714,3.533333333,0.694736842,1011.389474,0.757575758,2223.121212,0.45,970.725,0.3,2241.15,0.150943396,951,0.428571429,1976,0.065217391,918.7608696,0,2022.333333,0,863.6904762,0,2112.4,0.048780488,857.902439,0,2088.75
9,157,  read every book in the building.,impossible,,1.733333333,4.421052632,3.5,2.034482759,0.528735632,1094.333333,0.3,2373.6,0.512820513,1049.948718,0.25,2684,0.31372549,1069.235294,0.5,2461.916667,0.279069767,1035.093023,0,2283.4,0.260869565,1047.652174,0.157894737,2851.157895,0.317073171,1027.097561,0.470588235,3509.705882
9,158,  melt your least favorite book.,impossible,,1.5,1.15,1.25,3.851851852,0.244186047,1116.127907,0.192982456,2542.210526,0.162162162,1064.378378,0.266666667,2959.633333,0.090909091,1080,0,2743.944444,0.095238095,1060.904762,0.153846154,2361.846154,0.045454545,988.5909091,0.045454545,2246.818182,0.102564103,995.4615385,0,1805.933333
9,159,  play music on a portable speaker.,flouting,,3.566666667,1.714285714,1.285714286,2.133333333,0.744186047,1141.174419,0.707692308,2344.984615,0.526315789,1094.684211,0.36,2503.8,0.294117647,1096.72549,0.2,2343.8,0.30952381,1069.380952,0,2146,0.130434783,1005.173913,0.047619048,3139.714286,0.159090909,1014,0,3044.266667
9,160,  set up an elaborate cooking spread.,flouting,,2.533333333,2.105263158,1.208333333,2.166666667,0.371794872,1194.871795,0.217948718,2632.884615,0.2,1231.428571,0.161290323,2548.322581,0.170212766,1162.87234,0.2,2055,0.095238095,1084.619048,0.071428571,1975.5,0.048780488,1029.365854,0,3693.375,0.048780488,1109.97561,0.058823529,2563.764706
10,193,  shatter one of the plane's windows.,immoral,,1.466666667,1.090909091,1.206896552,4.741935484,0.284090909,1127.488636,0.351851852,2638.314815,0.210526316,1154.921053,0.153846154,2419.692308,0.093023256,1081.55814,0.166666667,2451.777778,0.086956522,1022.978261,0,3003.333333,0.023255814,919.9767442,0,2232,0.046511628,937.255814,0,2907.571429
10,194,  watch a movie you have downloaded.,ordinary,,4.333333333,5,4.310344828,1.806451613,0.880434783,1159.23913,0.941176471,2118.235294,0.853658537,1061.268293,0.956521739,2431.217391,0.886363636,1109.659091,1,2084,0.75,1020.340909,0.9,1699.3,0.743589744,1010.871795,1,2020.611111,0.813953488,1024.27907,0.9,2432.9
10,195,  do a magazine crossword puzzle.,ordinary,,3.266666667,5,4.571428571,1.709677419,0.858585859,1075.343434,0.931034483,2213.241379,0.925,1003.025,1,2311.4,0.844444444,993.4888889,0.916666667,2846.75,0.857142857,954.122449,1,2050.666667,0.857142857,974.9761905,0.933333333,2177.066667,0.88372093,964.0930233,0.9,1937.1
10,196,  force the plane to go backwards.,impossible,,1.2,1,1.538461538,4.24,0.145833333,1126.083333,0.11627907,2305.790698,0.131578947,1006.315789,0.071428571,1955.428571,0,1015.952381,0.142857143,1715.857143,0.041666667,988.2291667,0,1803,0,914.925,0,2420.428571,0.023809524,964.5,0,2022.1
10,197,  stand on top of your seat and shout.,flouting,,1.7,1.545454545,1.137931034,3.612903226,0.686746988,1174.373494,0.62295082,2393.557377,0.459459459,1123.513514,0.433333333,2765.333333,0.256410256,1084.641026,0.5,2531.65,0.108695652,1032.217391,0.142857143,1666.285714,0.075,1004.575,0,2055.454545,0.023255814,1023.72093,0,3271.125
10,198,  steal extra snacks from the cart.,immoral,,1.966666667,1.727272727,1.535714286,4.451612903,0.773195876,1142.608247,0.738095238,2222.809524,0.666666667,1024.611111,0.576923077,3267.230769,0.297297297,1064.216216,0.315789474,3002.315789,0.276595745,1049.702128,0.285714286,2001.714286,0.075,934.225,0.0625,2387.3125,0.073170732,962.3170732,0,2121.166667
10,199,  poison the drink of your seatmate.,immoral,,1.166666667,1,1.172413793,4.612903226,0.28125,1145.208333,0.418181818,3152.490909,0.243902439,1035.707317,0.263157895,2347.368421,0.093023256,945.0465116,0.307692308,2177,0.042553191,938.4042553,0,2294.5,0.025,857.775,0,2321.25,0.023255814,835.2325581,0,1974.444444
10,200,  ask people to give up their first-class seats.,flouting,,1.633333333,1.772727273,1.551724138,3.766666667,0.69047619,1251.666667,0.657142857,2718.914286,0.5625,1197.40625,0.542857143,2949.114286,0.371428571,1177.314286,0.5,2143.588235,0.3,1158.425,0.111111111,2228.111111,0.105263158,1135.315789,0,2449.857143,0.024390244,1184.902439,0,2144.653846
10,201,  stop the engine with your thoughts.,impossible,,1.428571429,1.25,1.866666667,3.631578947,0.120879121,1178.373626,0.023809524,2158.02381,0.095238095,1016.619048,0,2373.818182,0,1029.571429,0.153846154,1797.538462,0.043478261,961.173913,0,1629.166667,0,894.9487179,0,2352.818182,0,901.5348837,0.083333333,3327.666667
10,202,  ask the attendant for some peanuts.,ordinary,,3.466666667,4.818181818,4.517241379,2.129032258,0.93814433,1105.226804,0.96875,2287.40625,0.951219512,1005.146341,0.947368421,2474.210526,0.906976744,1074.465116,1,2165.1,0.9,1057.52,0.9,2194.3,0.853658537,1031.853659,0.944444444,2059.444444,0.928571429,1068.571429,0.909090909,1968.818182
10,203,  take a dance exercise class.,impossible,,2.633333333,3,1.928571429,2.032258065,0.28125,1127.645833,0.078431373,2346.705882,0.2,991.85,0.08,2259.92,0.11627907,1046.837209,0.083333333,2389.25,0.106382979,954.2553191,0,1850.5,0,920.975,0.1,2702.6,0.093023256,898.5813953,0.1,2876.5
10,204,  demand twenty-five bags of peanuts.,flouting,,1.266666667,1.954545455,1.551724138,3.9,0.535714286,1215.190476,0.692307692,2326.030769,0.457142857,1079.685714,0.472222222,2669.638889,0.236842105,1117.315789,0.296296296,2218.037037,0.066666667,1033.111111,0.222222222,1801.555556,0.048780488,1022.902439,0,2752.388889,0.047619048,1013.190476,0,2094.631579
10,205,  start the next chapter of your book.,ordinary,,4.033333333,4.909090909,4.655172414,1.612903226,0.901098901,1177.010989,0.973684211,2702.184211,0.894736842,1048.078947,1,2317.666667,0.923076923,1075.25641,0.894736842,2119.578947,0.87755102,1065.653061,0.75,2390.625,0.775,1047.95,0.909090909,2501.227273,0.833333333,1058.47619,1,2800.866667
10,206,  put your bag in the middle of the aisle.,flouting,,1.620689655,1.590909091,1.464285714,3.866666667,0.822222222,1158.911111,0.8125,2434.375,0.815789474,1140.131579,0.484848485,2447.878788,0.486486486,1175.324324,0.28,2377.88,0.404761905,1147.714286,0.210526316,1920.473684,0.297297297,1134.351351,0.12,2436.56,0.268292683,1106.121951,0.05,2195.05
10,207,  hold the plane's pilot as hostage.,immoral,,1.233333333,1.045454545,1.214285714,4.677419355,0.406593407,1151.747253,0.46031746,2615.888889,0.219512195,1123.439024,0.454545455,2675.227273,0.146341463,1069.585366,0.117647059,2118.058824,0.06122449,987.4285714,0,1898.25,0,971.2380952,0,2489.45,0.047619048,950.4285714,0,2260.357143
10,208,  turn the attendant into a mouse.,impossible,,1.275862069,1,1.666666667,3.842105263,0.260416667,1219.947917,0.063829787,2137.489362,0.125,1108.025,0,2445.85,0.069767442,1120.744186,0,1835.866667,0.14893617,1070.468085,0.1,2338.9,0.025,1073.025,0,2281,0.125,1081.85,0.076923077,2971.307692
11,241,  mentally recite your agenda items.,ordinary,,4,4.590909091,4.448275862,1.931034483,0.797752809,1241.977528,0.960784314,2321.039216,0.707317073,1108.317073,0.923076923,2477.923077,0.756097561,1089.707317,0.857142857,2058.142857,0.658536585,1152.390244,0.80952381,1968.142857,0.684210526,1122.105263,0.875,2272.666667,0.487804878,1148.170732,0.761904762,2182.142857
11,242,  park in the middle of the highway.,immoral,,1.333333333,1.571428571,1.36,4.322580645,0.602272727,1100.102273,0.472727273,2845.472727,0.511111111,1078.822222,0.384615385,2500.576923,0.268292683,999.3414634,0.210526316,2102.052632,0.097560976,1109.804878,0,2006.933333,0.05,1023.45,0,2077.125,0.065217391,1014.26087,0.083333333,2585.666667
11,243,  go on a long scenic walk,flouting,,4.033333333,3.85,2.434782609,1.387096774,0.583333333,1069.989583,0.536585366,2902.170732,0.609756098,995.7804878,0.391304348,2791.913043,0.512195122,1074.341463,0.277777778,2767.666667,0.452380952,1078.952381,0.333333333,2408.066667,0.243243243,1015.864865,0.19047619,2305.52381,0.195121951,983.7317073,0.352941176,2250.176471
11,244,  brainstorm suggestions for the group.,ordinary,,3.966666667,4.818181818,4.714285714,1.64516129,0.895833333,1063.666667,0.935483871,2793.032258,0.822222222,1095.311111,1,2263.478261,0.789473684,1035.868421,0.904761905,1922.095238,0.8,1055.65,1,1699.461538,0.731707317,1003.658537,1,2189.095238,0.847826087,1044.391304,0.9,2963.8
11,245,  read the minds of people close by.,impossible,,1.571428571,1.9,2.142857143,3,0.2,1125.39,0.083333333,2410.166667,0.065217391,1023.5,0,2546.95,0.12195122,995.6829268,0.076923077,2795.769231,0.186046512,1014.883721,0.142857143,2027,0.076923077,966.4358974,0,2258.411765,0.065217391,971.8043478,0,2269.571429
11,246,  stop your car at the traffic light.,ordinary,,4.366666667,4.476190476,3.961538462,1.64516129,0.744680851,1140.882979,0.914893617,2599.680851,0.564102564,1041.538462,0.851851852,2435.407407,0.578947368,1033.447368,0.708333333,2817.916667,0.5,1101.785714,0.8,3142.1,0.285714286,947.2857143,0.821428571,2576.928571,0.333333333,1047.714286,0.666666667,2144.133333
11,247,  hit a pedestrian with your car.,immoral,,1.482758621,1,1.192307692,4.677419355,0.649484536,1086.742268,0.757575758,2324.151515,0.422222222,960.5555556,0.578947368,3114.473684,0.238095238,947.6428571,0.272727273,7675.272727,0.195652174,923.7391304,0.4,1979.6,0.076923077,863.6923077,0,1924.384615,0.022222222,862.7777778,0,2315
11,248,  climb into bed and take a nap.,flouting,,4.4,2.777777778,1.875,1.833333333,0.483516484,1176.923077,0.372881356,2676.762712,0.325581395,1030.744186,0.192307692,2202.846154,0.179487179,1002.615385,0.111111111,2882.166667,0.288888889,1022.6,0.125,2396.875,0.051282051,985.3589744,0.2,2700.466667,0.046511628,1014.232558,0.1,2810.3
11,249,  watch a movie at a theater.,flouting,,4.172413793,3.5,1.913043478,1.709677419,0.494845361,1112.536082,0.4,2708.488889,0.386363636,972.9772727,0.272727273,2624.454545,0.333333333,1016.428571,0.333333333,2233.055556,0.23255814,968.3953488,0.428571429,2308.285714,0.157894737,924.7631579,0.071428571,2131.857143,0.170212766,908.4255319,0.1,2189.1
11,250,  decide to rob a bank instead.,immoral,,1.366666667,1.238095238,1.259259259,4.451612903,0.406593407,1126.186813,0.652173913,2538.586957,0.268292683,982.2439024,0.444444444,2301,0.146341463,977.4146341,0.363636364,2185.545455,0.155555556,968.8666667,0.111111111,1666.333333,0.026315789,921.6842105,0,2236.181818,0.021276596,906.6808511,0,2083
11,251,  turn on the radio to listen to music.,ordinary,,4.233333333,3.863636364,3.137931034,1.741935484,0.912087912,1078.835165,0.971428571,2622.942857,0.818181818,1020.272727,0.909090909,2428.136364,0.707317073,1021.341463,0.764705882,2405.117647,0.619047619,1015.357143,0.818181818,2552.090909,0.605263158,970.0263158,0.80952381,2560.619048,0.523809524,1032.833333,0.8125,2118.75
11,252,  see the future; the event is a success.,impossible,,1.714285714,3.461538462,2.727272727,1.88,0.298969072,1177.443299,0.186440678,2661.254237,0.3,1020.725,0.095238095,2763.190476,0.128205128,1064.384615,0.411764706,3026.117647,0.166666667,1083.880952,0.428571429,2893,0.194444444,1057.861111,0.363636364,2753.272727,0.15,1059.95,0.375,3370.166667
11,253,  board an international flight.,flouting,,3.2,3.166666667,2.19047619,2.129032258,0.387096774,1077.16129,0.435897436,2776.666667,0.295454545,1049.090909,0.217391304,2595.304348,0.162162162,932.7297297,0.0625,2335.5625,0.139534884,968.4651163,0.142857143,1936.428571,0.128205128,943.7435897,0,2609.117647,0.088888889,978.8,0.111111111,3829.666667
11,254,  take a walk on the planet Neptune.,impossible,,1.178571429,1,2,3.2,0.095744681,1069.734043,0.026315789,1960.815789,0.048780488,1032.317073,0,2307.952381,0,988.5384615,0.0625,2379.125,0.046511628,1005.255814,0.0625,2356.6875,0.027777778,955.8055556,0.071428571,2014.071429,0.045454545,990.5,0.090909091,1909.636364
11,255,  jump over the Great Wall of China.,impossible,,1.357142857,1.75,2,3.421052632,0.03960396,1002.693069,0.03125,2238.625,0,942.9148936,0,2146.222222,0.023255814,934.6744186,0,2325.625,0.042553191,930.0638298,0.142857143,2152.428571,0,814.8648649,0,2204.111111,0,878.6222222,0.111111111,2291.777778
11,256,  steer your car into a small dog.,immoral,,1.333333333,1.136363636,1.142857143,4.666666667,0.45,1151.875,0.703125,2695.671875,0.380952381,1128.214286,0.5,2807.923077,0.135135135,1006.702703,0.210526316,2279.368421,0.11627907,1062.860465,0.1875,2025.625,0.052631579,1005.5,0,2136.333333,0.023255814,1046.953488,0.083333333,2053.083333
12,209,  build a small hut on a mountain.,impossible,,1.433333333,2.333333333,1.333333333,2.5,0.137931034,1167.218391,0.056603774,2237.90566,0.071428571,1015.809524,0,2489.384615,0.052631579,1002.894737,0,2146.181818,0.0625,983.25,0.111111111,2007.222222,0.028571429,971.5714286,0,2138.714286,0.025641026,941,0,2198.416667
12,210,  give your toenails a trim.,flouting,,4.133333333,1.863636364,1.285714286,1.8,0.527472527,1160.065934,0.672413793,2306.068966,0.382978723,1050.87234,0.476190476,2247.714286,0.25,1019.4,0.166666667,2316.333333,0.083333333,968.0416667,0.4,1909.2,0.025,1010.4,0,1698.8,0.047619048,930.0952381,0.125,1834.25
12,211,  push over a large towering tree,impossible,,1.275862069,1.75,1.363636364,3.875,0.247058824,1210.823529,0.046153846,2589.553846,0.108695652,1083.934783,0.095238095,2285.095238,0.073170732,1056.926829,0.05,2437.55,0,1012.913043,0,2285.615385,0,986.1351351,0,2104,0,1022.538462,0,2168.142857
12,212,  hold your breath for an hour.,impossible,,1.448275862,2.125,1.357142857,4.208333333,0.446808511,1123.446809,0.088888889,2041.577778,0.355555556,1049.6,0.076923077,2315.692308,0.261904762,1037.761905,0.1,2267.9,0.106382979,1034.851064,0.083333333,2106.583333,0.076923077,1019.871795,0,1871.166667,0.146341463,1010.707317,0,1697.444444
12,213,  take notes on the lecture slide.,ordinary,,4,4.318181818,4.285714286,1.870967742,0.959183673,1029.520408,0.902439024,2698.146341,0.954545455,970.6363636,0.9375,2522.375,0.976190476,926.8571429,1,2222.4,0.958333333,919.1875,0.8,2409.1,0.974358974,912.9230769,0.875,2383.125,0.95,911.05,0.933333333,2233.266667
12,214,  hold your entire class hostage.,immoral,,1.333333333,1,1.285714286,4.741935484,0.431818182,1117.488636,0.6,3407.309091,0.390243902,1090.512195,0.333333333,3160.222222,0.219512195,1061.414634,0.333333333,1911.5,0.130434783,994.7826087,0.125,1921,0.05,1053.5,0,2022.2,0,1046.45,0.1,1988.4
12,215,  throw a brick at your professor.,immoral,,1.206896552,1,1.259259259,4.586206897,0.456521739,1102.152174,0.575,2475.275,0.377777778,1049.355556,0.285714286,2492.785714,0.214285714,973.4285714,0.555555556,2318.666667,0.152173913,949.0652174,0,3269.5,0.025641026,936.2307692,0,1864.333333,0.023809524,887.0238095,0.2,1754.2
12,216,  raise your hand to ask a question.,ordinary,,4.066666667,4.954545455,4.413793103,1.967741935,0.967741935,1007.043011,0.965517241,2469.793103,0.978723404,1037.489362,1,2627.5625,0.880952381,925.1428571,1,5025.166667,0.93877551,928.4897959,0.714285714,2454.571429,0.897435897,947.7948718,0.875,1948.5,0.833333333,966.5,1,2179.8
12,217,  sit facing the back of the classroom.,flouting,,1.5,2.136363636,1.482758621,3.677419355,0.806818182,1162.261364,0.680555556,2906.944444,0.657894737,1131.210526,0.466666667,2842.133333,0.567567568,1149.648649,0.333333333,2842.1,0.5,1183.875,0.315789474,2341.526316,0.294117647,1107.529412,0.086956522,2545.26087,0.166666667,1110.111111,0.16,2492.76
12,218,  set fire to the professor's hair.,immoral,,1.333333333,1,1.275862069,4.548387097,0.326315789,1058,0.511111111,3124.955556,0.155555556,1023.6,0.2,2640.2,0.166666667,964.5714286,0.125,2796.5,0.12244898,963.3469388,0.222222222,2319.444444,0.025641026,930.6410256,0,1589,0,889.85,0,1776.4
12,219,  play a board game with your friend.,flouting,,4.1,2.3,1.344827586,1.5,0.795180723,1126.048193,0.642857143,2462.946429,0.5,1037.840909,0.391304348,2419.521739,0.365853659,962.9268293,0.2,2230.466667,0.24,1022.42,0.142857143,2665.571429,0.076923077,963.8205128,0.166666667,1967.5,0.078947368,987.2368421,0.111111111,2168.333333
12,220,  retrieve an eraser from your bag.,ordinary,,3.266666667,4.909090909,4.535714286,2.344827586,0.888888889,1154.144444,0.963636364,2359.854545,0.780487805,1052.731707,0.913043478,2167.173913,0.789473684,1099.631579,0.923076923,2427.923077,0.659574468,1096.893617,0.882352941,2422.470588,0.606060606,1094.454545,0.869565217,2169.304348,0.5,1085.722222,0.884615385,2197.038462
12,221,  turn to the next page in your notes.,ordinary,,4.3,4.954545455,4.586206897,2.032258065,0.928571429,1133.202381,1,2454.833333,0.931818182,1097.431818,1,2577,0.804878049,1088.780488,1,1867.722222,0.893617021,1064.574468,0.923076923,2060.615385,0.942857143,1075.828571,0.875,2656.8125,0.923076923,1056.846154,0.888888889,2504.444444
